id,name,date,promoter,location,attendance,created_at,modified_at
1590,WSOF 13: Moraes vs. Bollinger,2014-09-13,WSOF,,,2019-04-01T21:11:45.217637,2019-04-01T21:11:45.217637
144,UFC on ESPN+ 4: Lewis vs. Dos Santos,2019-03-09,UFC,"Wichita, Kansas, USA",7265.0,2019-04-01T20:07:16.544110,2019-04-02T15:59:53.589085
1481,UFC Fight Night 47: Bader vs. Saint Preux,2014-08-16,UFC,"Bangor, Maine, USA",5329.0,2019-04-01T21:07:22.990482,2019-04-02T16:00:09.482535
357,UFC 110: Nogueira vs. Velasquez,2010-02-21,UFC,"Sydney, New South Wales, Australia",17831.0,2019-04-01T20:18:19.599709,2019-04-02T16:06:32.043841
1499,UFC: The Ultimate Fighter 17 Finale,2013-04-13,UFC,"Las Vegas, Nevada, USA",5382.0,2019-04-01T21:08:08.578978,2019-04-02T16:16:57.692223
1542,UFC Fight Night 75: Nelson vs. Barnett,2015-09-26,UFC,"Saitama, Japan",10137.0,2019-04-01T21:10:03.161294,2019-04-02T17:37:07.295576
1543,UFC Fight Night 65: Hunt vs. Miocic,2015-05-09,UFC,"Adelaide, South Australia, Australia",7984.0,2019-04-01T21:10:06.051802,2019-04-02T17:37:09.614761
1575,UFC on FOX 12: Lawler vs. Brown,2014-07-26,UFC,"San Jose, California, USA",11482.0,2019-04-01T21:11:11.951394,2019-04-02T17:37:17.464086
1474,UFC 183: Silva vs. Diaz,2015-01-31,UFC,"Las Vegas, Nevada, USA",13114.0,2019-04-01T21:07:16.720909,2019-04-02T17:37:22.947007
1464,UFC 128: Shogun vs. Jones,2011-03-19,UFC,"Newark, New Jersey, USA",12619.0,2019-04-01T21:06:29.971603,2019-04-02T17:37:59.416780
1354,UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson,2015-07-12,UFC,"Las Vegas, Nevada, USA",4844.0,2019-04-01T21:04:08.016965,2019-04-02T17:41:07.600576
147,UFC Fight Night 100: Bader vs. Nogueira,2016-11-19,UFC,"Sao Paulo, Sao Paulo, Brazil",9028.0,2019-04-01T20:07:26.778496,2019-04-02T18:00:07.694490
1247,LFA 13: Millender vs. Holland,2017-06-02,LFA,,,2019-04-01T20:59:53.446273,2019-04-01T20:59:53.446273
1250,Legend 2: Invasion,2013-11-08,Legend,,,2019-04-01T21:00:07.207278,2019-04-01T21:00:07.207278
1258,Cage Warriors 103,2019-03-09,Cage Warriors,,,2019-04-01T21:00:22.022950,2019-04-01T21:00:22.022950
1375,KSW 30: Genesis,2015-02-21,KSW,,,2019-04-01T21:04:24.135771,2019-04-01T21:04:24.135771
1397,Fight Nights Global 86: Zhumagulov vs. Nam,2018-04-01,Fight Nights Global,,,2019-04-01T21:04:38.904622,2019-04-01T21:04:38.904622
1402,ONE FC 17: Era of Champions,2014-06-14,OneFC,,,2019-04-01T21:04:41.632781,2019-04-01T21:04:41.632781
1411,WVR Sengoku: Seventh Battle,2009-03-20,Wvr Sengoku,,,2019-04-01T21:04:43.950266,2019-04-01T21:04:43.950266
1495,WVR Sengoku: Eighth Battle,2009-05-02,Wvr Sengoku,,,2019-04-01T21:08:02.291696,2019-04-01T21:08:02.291696
1516,RFA 16: Copeland vs. Jorgenson,2014-07-25,RFA,,,2019-04-01T21:08:44.416327,2019-04-01T21:08:44.416327
1544,Cage Warriors 44,2011-10-01,Cage Warriors,,,2019-04-01T21:10:06.669736,2019-04-01T21:10:06.669736
124,UFC Fight Night 142: Dos Santos vs. Tuivasa,2018-12-01,UFC,"Adelaide, South Australia, Australia",8652.0,2019-04-01T20:05:33.687564,2019-04-02T15:59:53.620126
1508,UFC Fight Night 70: Machida vs. Romero,2015-06-27,UFC,"Hollywood, Florida, USA",5604.0,2019-04-01T21:08:21.362982,2019-04-02T15:59:58.456589
196,UFC 194: Aldo vs. McGregor,2015-12-12,UFC,"Las Vegas, Nevada, USA",16516.0,2019-04-01T20:09:48.853109,2019-04-02T16:00:06.732891
1178,UFC 74: Respect,2007-08-25,UFC,"Las Vegas, Nevada, USA",11065.0,2019-04-01T20:55:53.034241,2019-04-02T16:00:08.265995
1539,UFC Fight Night 21: Florian vs. Gomi,2010-03-31,UFC,"Charlotte, North Carolina, USA",7700.0,2019-04-01T21:09:45.589411,2019-04-02T16:00:22.820143
1305,UFC: The Ultimate Fighter 5 Finale,2007-06-23,UFC,"Las Vegas, Nevada, USA",3000.0,2019-04-01T21:02:21.947895,2019-04-02T16:01:16.277844
1599,UFC on FOX 24: Johnson vs. Reis,2017-04-15,UFC,"Kansas City, Missouri, USA",12171.0,2019-04-01T21:12:04.576896,2019-04-02T16:01:31.822808
26,UFC Fight Night 83: Cowboy vs. Cowboy,2016-02-21,UFC,"Pittsburgh, Pennsylvania, USA",7330.0,2019-04-01T19:59:05.951231,2019-04-02T16:01:39.342243
1125,UFC Fight Night 127: Werdum vs. Volkov,2018-03-17,UFC,"London, England, United Kingdom",16274.0,2019-04-01T20:53:33.029251,2019-04-02T16:10:13.072644
1456,UFC 117: Silva vs. Sonnen,2010-08-07,UFC,"Oakland, California, USA",12971.0,2019-04-01T21:06:01.606158,2019-04-02T17:51:04.578388
1609,LFA 62: Kenney vs. Cachero,2019-03-22,LFA,,,2019-04-08T20:56:43.107224,2019-04-08T20:56:43.107224
1182,LFA 42: Krantz vs. Kayne,2018-06-08,LFA,,,2019-04-01T20:55:55.157763,2019-04-01T20:55:55.157763
1252,ASC 1,2009-07-31,ASC,,,2019-04-01T21:00:17.108281,2019-04-01T21:00:17.108281
1268,Titan FC 45: Araujo vs. Capitulino,2017-08-18,Titan Fc,,,2019-04-01T21:00:34.006077,2019-04-01T21:00:34.006077
1274,Cage Warriors 94: Bouland vs. Topuria,2018-06-16,Cage Warriors,,,2019-04-01T21:00:43.602727,2019-04-01T21:00:43.602727
1280,CES 28,2015-03-13,CES,,,2019-04-01T21:01:53.896397,2019-04-01T21:01:53.896397
1306,Titan Fighting Championship 23: Fight For The Troops,2012-06-15,Titan Fighting Championship,,,2019-04-01T21:02:22.338624,2019-04-01T21:02:22.338624
1385,Invicta FC 2,2012-07-28,Invicta Fc,,,2019-04-01T21:04:30.588619,2019-04-01T21:04:30.588619
1431,Cage 38,2017-02-18,Cage,,,2019-04-01T21:05:04.856830,2019-04-01T21:05:04.856830
1451,One FC 5: Pride Of A Nation,2012-08-31,OneFC,,,2019-04-01T21:05:50.212440,2019-04-01T21:05:50.212440
1475,Rizin 1,2016-04-17,Rizin,,,2019-04-01T21:07:17.652412,2019-04-01T21:07:17.652412
1488,Legacy Fighting Championship 10,2012-02-24,Legacy Fighting Championship,,,2019-04-01T21:07:48.919037,2019-04-01T21:07:48.919037
1509,WEC 47: Bowles vs. Cruz,2010-03-06,WEC,,,2019-04-01T21:08:21.868637,2019-04-01T21:08:21.868637
460,UFC on ESPN 2: Barboza vs. Gaethje,2019-03-30,UFC,"Philadelphia, Pennsylvania, USA",11123.0,2019-04-01T20:21:47.501308,2019-04-02T15:59:53.620392
866,UFC 109: Relentless,2010-02-06,UFC,"Las Vegas, Nevada, USA",10687.0,2019-04-01T20:40:10.090146,2019-04-02T16:00:01.648357
28,UFC Fight Night 122: Bisping vs. Gastelum,2017-11-25,UFC,"Shanghai, Hebei, China",15128.0,2019-04-01T19:59:08.262817,2019-04-02T16:12:00.443166
76,UFC 141: Lesnar vs. Overeem,2011-12-30,UFC,"Las Vegas, Nevada, USA",0.0,2019-04-01T20:01:32.015774,2019-04-02T16:18:28.972538
1545,UFC Fight Night 124: Stephens vs. Choi,2018-01-14,UFC,"St. Louis, Missouri, USA",10052.0,2019-04-01T21:10:08.977907,2019-04-02T17:39:26.848415
1458,UFC on FUEL TV 1: Ellenberger vs. Sanchez,2012-02-15,UFC,"Omaha, Nebraska, USA",7120.0,2019-04-01T21:06:06.423102,2019-04-02T17:50:56.301853
1611,Invicta FC 18: Grasso vs. Esquibel,2016-07-29,Invicta Fc,,,2019-04-08T20:56:49.047353,2019-04-08T20:56:49.047353
1186,ONE Championship 67: Kings of Courage,2018-01-20,OneFC,,,2019-04-01T20:56:03.240329,2019-04-01T20:56:03.240329
1253,Cage Contender 15,2012-10-20,Cage Contender,,,2019-04-01T21:00:18.123526,2019-04-01T21:00:18.123526
1254,Thunder Promotions: Alabama Pride,2009-12-12,Thunder Promotions,,,2019-04-01T21:00:19.989264,2019-04-01T21:00:19.989264
1267,LFA 8: Hamilton vs. Bazzi,2017-04-07,LFA,,,2019-04-01T21:00:31.293202,2019-04-01T21:00:31.293202
1307,YAMMA Pit Fighting,2008-04-11,Yamma Pit Fighting,,,2019-04-01T21:02:23.769005,2019-04-01T21:02:23.769005
1349,DREAM 11,2009-10-06,DREAM,,,2019-04-01T21:04:03.638699,2019-04-01T21:04:03.638699
1362,ONE Championship 29: Kingdom of Warriors,2015-07-18,OneFC,,,2019-04-01T21:04:14.373187,2019-04-01T21:04:14.373187
1365,Super Fight League 14,2013-03-29,Super Fight League,,,2019-04-01T21:04:17.050418,2019-04-01T21:04:17.050418
1369,CFFC 52: Horcher vs. Regman,2015-10-31,CFFC,,,2019-04-01T21:04:19.796860,2019-04-01T21:04:19.796860
1387,LFA 7: Mai vs. Sanchez,2017-03-24,LFA,,,2019-04-01T21:04:31.052066,2019-04-01T21:04:31.052066
1388,Total Combat: Notorious,2008-10-02,Total Combat,,,2019-04-01T21:04:31.375023,2019-04-01T21:04:31.375023
1408,Combate Americas 13,2017-04-20,Combate Americas,,,2019-04-01T21:04:42.783350,2019-04-01T21:04:42.783350
1413,M-1 Challenge 92: Kharitonov vs Vyazigin,2018-05-24,M Challenge,,,2019-04-01T21:04:44.518604,2019-04-01T21:04:44.518604
1525,Titan Fighting Championship 21,2012-03-02,Titan Fighting Championship,,,2019-04-01T21:09:06.734007,2019-04-01T21:09:06.734007
1546,Strikeforce: Feijao vs. Henderson,2011-03-05,Strikeforce,,,2019-04-01T21:10:13.954879,2019-04-01T21:10:13.954879
1573,IFL: New Blood New Battles,2008-05-16,IFL,,,2019-04-01T21:11:07.979541,2019-04-01T21:11:07.979541
1478,UFC Fight Night 140: Magny vs. Ponzinibbio,2018-11-17,UFC,"Buenos Aires, Buenos Aires, Argentina",10245.0,2019-04-01T21:07:19.982824,2019-04-02T15:59:53.755431
698,UFC on ESPN+ 1: Cejudo vs. Dillashaw,2019-01-19,UFC,"Brooklyn, New York, USA",12152.0,2019-04-01T20:30:42.680868,2019-04-02T15:59:53.755595
356,UFC Fight Night 61: Bigfoot vs. Mir,2015-02-22,UFC,"Porto Alegre, Rio Grande do Sul, Brazil",5080.0,2019-04-01T20:18:19.566331,2019-04-02T16:12:58.705087
261,UFC 75: Champion vs Champion,2007-09-08,UFC,"London, England, United Kingdom",16235.0,2019-04-01T20:12:18.972723,2019-04-02T16:23:21.914383
1510,UFC Fight Night 125: Machida vs. Anders,2018-02-03,UFC,"Belem, Para, Brazil",10444.0,2019-04-01T21:08:24.001076,2019-04-02T17:39:24.799919
1441,UFC on Versus 1: Vera vs. Jones,2010-03-21,UFC,"Broomfield, Colorado, USA",6443.0,2019-04-01T21:05:21.831042,2019-04-02T17:51:07.173869
1491,UFC Fight Night 139: Korean Zombie vs. Rodriguez,2018-11-10,UFC,"Denver, Colorado, USA",11426.0,2019-04-01T21:07:58.754873,2019-04-02T17:58:03.215886
1614,UFC on FOX 28: Stephens vs. Emmett,2018-02-24,UFC,"Orlando, Florida, USA",10124.0,2019-04-08T20:58:29.586624,2019-04-08T21:00:37.075766
1210,Bellator Fighting Championships 28,2010-09-09,Bellator,,,2019-04-01T20:57:49.406901,2019-04-01T20:57:49.406901
1217,Legacy FC 46: Peterson vs. Rivera,2015-10-02,Legacy Fc,,,2019-04-01T20:58:04.041452,2019-04-01T20:58:04.041452
1262,Cage Warriors 92: Super Saturday,2018-03-24,Cage Warriors,,,2019-04-01T21:00:26.060958,2019-04-01T21:00:26.060958
1266,DREAM 9,2009-05-26,DREAM,,,2019-04-01T21:00:28.993439,2019-04-01T21:00:28.993439
1284,UFC: The Ultimate Fighter 15 Episode 10,2012-05-11,UFC,,,2019-04-01T21:01:55.961676,2019-04-01T21:01:55.961676
1309,Strikeforce: Diaz vs. Cyborg,2011-01-29,Strikeforce,,,2019-04-01T21:02:26.360067,2019-04-01T21:02:26.360067
1321,Rizin FF 13,2018-09-30,Rizin,,,2019-04-01T21:02:38.558862,2019-04-01T21:02:38.558862
1338,Legacy FC 58: Drysdale vs. Spann,2016-07-22,Legacy Fc,,,2019-04-01T21:03:22.895344,2019-04-01T21:03:22.895344
1383,Invicta FC 32: Spencer vs. Sorenson,2018-11-16,Invicta Fc,,,2019-04-01T21:04:28.282138,2019-04-01T21:04:28.282138
1391,Invicta FC 6: Cyborg vs. Coenen II,2013-07-13,Invicta Fc,,,2019-04-01T21:04:33.055060,2019-04-01T21:04:33.055060
1420,LFA 55: Johns vs. Yanez,2018-11-30,LFA,,,2019-04-01T21:04:50.846032,2019-04-01T21:04:50.846032
1423,KSW 12,2009-12-11,KSW,,,2019-04-01T21:04:53.335454,2019-04-01T21:04:53.335454
1425,Tachi Palace Fights 12: Second Coming,2012-03-09,Tachi Palace Fights,,,2019-04-01T21:04:57.284713,2019-04-01T21:04:57.284713
1432,RFA 39: Barcelos vs. Moffett,2016-06-17,RFA,,,2019-04-01T21:05:06.837186,2019-04-01T21:05:06.837186
1445,ONE Championship 52: Throne of Tigers,2017-02-10,OneFC,,,2019-04-01T21:05:31.972172,2019-04-01T21:05:31.972172
1459,WSOF 19: Gaethje vs. Palomino,2015-03-28,WSOF,,,2019-04-01T21:06:08.962998,2019-04-01T21:06:08.962998
1511,LFA 38: Hughes vs. Greene,2018-04-27,LFA,,,2019-04-01T21:08:26.935930,2019-04-01T21:08:26.935930
1568,Cage 33,2015-11-21,Cage,,,2019-04-01T21:10:58.797705,2019-04-01T21:10:58.797705
20,UFC Fight Night 136: Hunt vs. Oleinik,2018-09-15,UFC,"Moscow, Moscow, Russia",22603.0,2019-04-01T19:58:56.422973,2019-04-02T15:59:54.607893
1485,UFC 137: Penn vs. Diaz,2011-10-29,UFC,"Las Vegas, Nevada, USA",10313.0,2019-04-01T21:07:28.903337,2019-04-02T16:00:47.847435
731,UFC Fight Night 55: Rockhold vs. Bisping,2014-11-07,UFC,"Sydney, New South Wales, Australia",9904.0,2019-04-01T20:31:52.551426,2019-04-02T16:12:59.881176
1193,UFC Fight Night 17: Lauzon vs Stephens,2009-02-07,UFC,"Tampa, Florida, USA",7596.0,2019-04-01T20:56:15.269874,2019-04-02T16:21:13.513780
1547,UFC on FOX 18: Johnson vs. Bader,2016-01-30,UFC,"Newark, New Jersey, USA",10555.0,2019-04-01T21:10:18.536169,2019-04-02T17:39:41.736955
1620,Rizin FF 15,2019-04-21,Rizin,,,2019-04-24T05:39:47.572660,2019-04-24T05:39:47.572660
1203,RFA 36: Barcelos vs. Vannata,2016-03-04,RFA,,,2019-04-01T20:57:25.774855,2019-04-01T20:57:25.774855
1233,MFC 29: Conquer,2011-04-08,MFC,,,2019-04-01T20:58:21.998622,2019-04-01T20:58:21.998622
1265,LFA 30: Millender vs. Barnes,2018-01-12,LFA,,,2019-04-01T21:00:28.689933,2019-04-01T21:00:28.689933
1273,Bellator 176: Carvalho vs. Manhoef 2,2017-04-08,Bellator,,,2019-04-01T21:00:43.055373,2019-04-01T21:00:43.055373
1277,XFC 26: Night of Champions III,2013-10-18,XFC,,,2019-04-01T21:01:49.185025,2019-04-01T21:01:49.185025
1310,WVR Sengoku: Third Battle,2008-06-08,Wvr Sengoku,,,2019-04-01T21:02:28.825412,2019-04-01T21:02:28.825412
1393,European MMA 6,2013-09-26,European Mma,,,2019-04-01T21:04:35.829008,2019-04-01T21:04:35.829008
1512,WSOF 12: Palomino vs. Gonzalez,2014-08-09,WSOF,,,2019-04-01T21:08:27.966108,2019-04-01T21:08:27.966108
83,UFC Fight Night 96: Lineker vs. Dodson,2016-10-01,UFC,"Portland, Oregon, USA",6240.0,2019-04-01T20:02:19.032592,2019-04-02T15:59:56.792344
1550,UFC 196: McGregor vs. Diaz,2016-03-05,UFC,"Las Vegas, Nevada, USA",14898.0,2019-04-01T21:10:29.759797,2019-04-02T16:01:42.849317
1600,UFC Fight Night 111: Holm vs. Correia,2017-06-17,UFC,"Kallang, Singapore",8411.0,2019-04-01T21:12:05.700914,2019-04-02T16:02:09.052239
432,UFC Fight Night 36: Machida vs. Mousasi,2014-02-15,UFC,"Jaragua do Sul, Santa Catarina, Brazil",7511.0,2019-04-01T20:21:12.487011,2019-04-02T16:14:50.353085
1549,UFC 99: The Comeback,2009-06-13,UFC,"Cologne, North Rhine-Westphalia, Germany",12800.0,2019-04-01T21:10:24.970389,2019-04-02T16:20:43.328840
1529,UFC: The Ultimate Fighter 6 Finale,2007-12-08,UFC,"Las Vegas, Nevada, USA",2449.0,2019-04-01T21:09:12.390872,2019-04-02T16:23:13.922174
1628,UFC on ESPN+ 7: Overeem vs. Oleinik,2019-04-20,UFC,,,2019-04-24T05:41:24.224632,2019-04-24T05:41:24.224632
1206,Bellator 153: Koreshkov vs. Henderson,2016-04-22,Bellator,,,2019-04-01T20:57:33.182816,2019-04-01T20:57:33.182816
1223,Cage 23,2013-09-21,Cage,,,2019-04-01T20:58:15.191972,2019-04-01T20:58:15.191972
1248,Cage Warriors 55: Pendred vs. Mills,2013-06-01,Cage Warriors,,,2019-04-01T21:00:04.519134,2019-04-01T21:00:04.519134
1279,Cage Warriors 51,2012-12-31,Cage Warriors,,,2019-04-01T21:01:51.372572,2019-04-01T21:01:51.372572
1312,KSW 42: Narkun vs. Khalidov,2018-03-03,KSW,,,2019-04-01T21:02:28.981347,2019-04-01T21:02:28.981347
1398,KSW 44: Pudzianowski vs. Bedorf,2018-06-09,KSW,,,2019-04-01T21:04:40.261437,2019-04-01T21:04:40.261437
1450,WVR Sengoku: Ninth Battle,2009-08-02,Wvr Sengoku,,,2019-04-01T21:05:42.300765,2019-04-01T21:05:42.300765
1493,Titan FC 30: Magalhaes vs. Brilz,2014-09-26,Titan Fc,,,2019-04-01T21:08:01.901982,2019-04-01T21:08:01.901982
1513,WSOF 10: Branch vs. Taylor,2014-06-21,WSOF,,,2019-04-01T21:08:31.914072,2019-04-01T21:08:31.914072
1551,Bellator 177: Dantas vs. Higo,2017-04-14,Bellator,,,2019-04-01T21:10:35.454054,2019-04-01T21:10:35.454054
1589,UFC on ESPN+ 5: Till vs. Masvidal,2019-03-16,UFC,"London, England, United Kingdom",16602.0,2019-04-01T21:11:41.105584,2019-04-02T15:59:53.622183
364,UFC on FOX 16: Dillashaw vs. Barao 2,2015-07-25,UFC,"Chicago, Illinois, USA",10795.0,2019-04-01T20:18:39.540399,2019-04-02T15:59:57.848104
1477,UFC 82: Pride Of A Champion,2008-03-01,UFC,"Columbus, Ohio, USA",16326.0,2019-04-01T21:07:19.743930,2019-04-02T16:01:02.669142
1605,UFC: The Ultimate Fighter 23 Finale: Team Joanna vs. Team Claudia,2016-07-08,UFC,"Las Vegas, Nevada, USA",8115.0,2019-04-01T21:12:31.509448,2019-04-02T16:01:34.688635
1538,UFC Fight Night 39: Minotauro vs. Nelson,2014-04-11,UFC,"Abu Dhabi, United Arab Emirates",7963.0,2019-04-01T21:09:42.025663,2019-04-02T16:02:16.306550
279,UFC Fight Night 63: Mendes vs. Lamas,2015-04-04,UFC,"Fairfax, Virginia, USA",0.0,2019-04-01T20:12:35.546136,2019-04-02T16:14:50.851447
1629,UFC 236: Holloway vs. Poirier 2,2019-04-13,UFC,,,2019-04-24T05:41:34.732605,2019-04-24T05:41:34.732605
1207,Cage Warriors 61: Brum vs. Pekov,2013-12-13,Cage Warriors,,,2019-04-01T20:57:38.232820,2019-04-01T20:57:38.232820
1231,Strikeforce: Nashville,2010-04-17,Strikeforce,,,2019-04-01T20:58:21.093190,2019-04-01T20:58:21.093190
1283,UFC: The Ultimate Fighter 15 Episode 5,2012-04-06,UFC,,,2019-04-01T21:01:55.165326,2019-04-01T21:01:55.165326
1285,War MMA 1,2013-06-22,War Mma,,,2019-04-01T21:01:59.260079,2019-04-01T21:01:59.260079
1314,RFA 11: Manzanares vs. Makovsky,2013-11-22,RFA,,,2019-04-01T21:02:31.504506,2019-04-01T21:02:31.504506
1324,RFA 46: Johnson vs. Tucker,2016-12-09,RFA,,,2019-04-01T21:02:43.642412,2019-04-01T21:02:43.642412
1337,LFA 53: Royval vs. Kenney,2018-11-09,LFA,,,2019-04-01T21:03:16.152100,2019-04-01T21:03:16.152100
1355,Cage 36,2016-09-03,Cage,,,2019-04-01T21:04:10.097953,2019-04-01T21:04:10.097953
1399,KSW 34: New Order,2016-03-05,KSW,,,2019-04-01T21:04:40.419195,2019-04-01T21:04:40.419195
1409,Fight Nights Global 77,2017-10-13,Fight Nights Global,,,2019-04-01T21:04:43.474451,2019-04-01T21:04:43.474451
1427,LFA 10: Heinisch vs. Rota,2017-04-21,LFA,,,2019-04-01T21:05:01.810059,2019-04-01T21:05:01.810059
1433,CFC 16,2011-03-25,CFC,,,2019-04-01T21:05:07.685817,2019-04-01T21:05:07.685817
1469,WSOF 24: Fitch vs. Okami,2015-10-17,WSOF,,,2019-04-01T21:06:48.060246,2019-04-01T21:06:48.060246
1476,Bellator Fighting Championship 59,2011-11-26,Bellator,,,2019-04-01T21:07:18.504929,2019-04-01T21:07:18.504929
1514,LFA 11: Frincu vs. Mendonca,2017-05-05,LFA,,,2019-04-01T21:08:40.715193,2019-04-01T21:08:40.715193
1560,European MMA 5,2013-04-19,European Mma,,,2019-04-01T21:10:46.671167,2019-04-01T21:10:46.671167
1577,Championship Fighting Alliance 12,2013-10-12,Championship Fighting Alliance,,,2019-04-01T21:11:16.836492,2019-04-01T21:11:16.836492
446,UFC 195: Lawler vs. Condit,2016-01-02,UFC,"Las Vegas, Nevada, USA",10300.0,2019-04-01T20:21:30.558716,2019-04-02T15:59:57.961679
1484,UFC 184: Rousey vs. Zingano,2015-02-28,UFC,"Los Angeles, California, USA",17654.0,2019-04-01T21:07:26.082372,2019-04-02T16:02:09.672759
1494,UFC 159: Jones vs. Sonnen,2013-04-27,UFC,"Newark, New Jersey, USA",15227.0,2019-04-01T21:08:02.181330,2019-04-02T16:02:28.336560
198,UFC 169: Barao vs. Faber,2014-02-01,UFC,"Newark, New Jersey, USA",14308.0,2019-04-01T20:09:53.601249,2019-04-02T16:17:10.579707
1556,UFC Fight Night 131: Rivera vs. Moraes,2018-06-01,UFC,"Utica, New York, USA",5063.0,2019-04-01T21:10:42.092163,2019-04-02T17:36:47.086840
1630,PFL 2019: Week 2,2019-05-23,PFL,,,2019-04-24T11:04:19.088197,2019-04-24T11:04:19.088197
1634,Cage Warriors 105,2019-05-31,Cage Warriors,,,2019-04-24T11:04:33.939156,2019-04-24T11:04:33.939156
1639,UFC 238: Cejudo vs. Moraes,2019-06-08,UFC,,,2019-04-24T11:04:47.048780,2019-04-24T11:04:47.048780
1286,Cage Warriors Fight Night 9: Carvalho vs. Grimaud,2013-10-25,Cage Warriors,,,2019-04-01T21:01:59.680857,2019-04-01T21:01:59.680857
1315,Bellator 159: Caldwell vs. Taimanglo,2016-07-22,Bellator,,,2019-04-01T21:02:31.581091,2019-04-01T21:02:31.581091
1395,Invicta FC 26: Maia vs. Niedzwiedz,2017-12-08,Invicta Fc,,,2019-04-01T21:04:37.487976,2019-04-01T21:04:37.487976
1416,Cage Warriors 101: Aspinall vs. Boukichou,2019-02-16,Cage Warriors,,,2019-04-01T21:04:47.242855,2019-04-01T21:04:47.242855
1428,KSW 35,2016-05-27,KSW,,,2019-04-01T21:05:02.551605,2019-04-01T21:05:02.551605
1434,ONE Championship 89: Clash of Legends,2019-02-16,OneFC,,,2019-04-01T21:05:08.052200,2019-04-01T21:05:08.052200
1449,Bellator Fighting Championship 64,2012-04-06,Bellator,,,2019-04-01T21:05:39.302853,2019-04-01T21:05:39.302853
1460,Legacy Fighting Championship 15,2012-11-16,Legacy Fighting Championship,,,2019-04-01T21:06:12.123810,2019-04-01T21:06:12.123810
1468,LFA 28: Jackson vs. Luna,2017-12-08,LFA,,,2019-04-01T21:06:47.564139,2019-04-01T21:06:47.564139
1515,BAMMA 13: Night of Champions,2013-09-14,BAMMA,,,2019-04-01T21:08:41.863466,2019-04-01T21:08:41.863466
1581,Dana White's Contender Series 7,2017-08-22,Dana Whites Contender Series,,,2019-04-01T21:11:25.539494,2019-04-01T21:11:25.539494
1212,UFC Fight Night 46: McGregor vs. Brandao,2014-07-19,UFC,"Dublin, Leinster, Ireland",9500.0,2019-04-01T20:57:52.536057,2019-04-02T16:00:00.483107
828,UFC on FOX 2,2012-01-28,UFC,"Chicago, Illinois, USA",16963.0,2019-04-01T20:37:11.537826,2019-04-02T16:00:01.835520
1557,UFC 213: Romero vs. Whittaker,2017-07-08,UFC,"Las Vegas, Nevada, USA",12834.0,2019-04-01T21:10:42.647050,2019-04-02T16:12:00.620879
599,UFC Fight Night 34: Saffiedine vs. Lim,2014-01-04,UFC,"Singapore, Singapore",5216.0,2019-04-01T20:26:26.227565,2019-04-02T16:19:28.816442
1631,LFA 66: Diamond vs. Neal,2019-05-10,LFA,,,2019-04-24T11:04:19.144543,2019-04-24T11:04:19.144543
1632,Bellator 221: Chandler vs. Pitbull,2019-05-11,Bellator,,,2019-04-24T11:04:24.795146,2019-04-24T11:04:24.795146
1213,Cage Contender XIII,2012-04-28,Cage Contender,,,2019-04-01T20:57:56.141834,2019-04-01T20:57:56.141834
1219,Victory FC 51: Emerson vs. West,2016-06-24,Victory Fc,,,2019-04-01T20:58:05.732021,2019-04-01T20:58:05.732021
1237,RFA 27: Murphy vs. Brock,2015-07-03,RFA,,,2019-04-01T20:58:28.150447,2019-04-01T20:58:28.150447
1271,DREAM: Fight for Japan,2011-05-29,DREAM,,,2019-04-01T21:00:36.185511,2019-04-01T21:00:36.185511
1289,WVR Sengoku Raiden Championships 13,2010-06-20,Wvr Sengoku Raiden Championships,,,2019-04-01T21:02:02.245847,2019-04-01T21:02:02.245847
1316,Titan FC 47: Yusuff vs. Gomez,2017-12-15,Titan Fc,,,2019-04-01T21:02:32.718466,2019-04-01T21:02:32.718466
1344,LFA 29: Camus vs. Simon,2017-12-15,LFA,,,2019-04-01T21:03:58.925995,2019-04-01T21:03:58.925995
1371,Invicta FC 4,2013-01-05,Invicta Fc,,,2019-04-01T21:04:21.065058,2019-04-01T21:04:21.065058
1421,ACB 86: Raisov vs Balaev,2018-05-05,ACB,,,2019-04-01T21:04:52.595296,2019-04-01T21:04:52.595296
1435,ONE Championship 90: Call to Greatness,2019-02-22,OneFC,,,2019-04-01T21:05:08.661189,2019-04-01T21:05:08.661189
1439,KSW 13: Kumite,2010-05-07,KSW,,,2019-04-01T21:05:13.952826,2019-04-01T21:05:13.952826
