id,fighter1_id,fighter2_id,winner_id,event_id
2384,1787,2152,1787.0,346
118,502,1685,1685.0,446
128,1503,1940,1940.0,446
2414,3146,2637,2637.0,614
2436,1346,188,1346.0,1498
2456,742,2804,2804.0,520
2482,197,2804,2804.0,1047
2523,788,670,670.0,547
2553,3146,2152,3146.0,1062
7745,266,24,24.0,343
7748,954,3608,954.0,456
7808,1270,1781,1781.0,140
7819,5325,512,512.0,1586
7888,3237,406,406.0,385
7904,4200,3239,3239.0,1449
7919,3670,4575,4575.0,1201
7962,1844,911,911.0,987
7988,3291,4136,3291.0,789
8002,1499,421,1499.0,1021
8017,5491,2326,5491.0,893
8040,5006,4867,4867.0,126
8067,514,1170,1170.0,718
8075,2333,1685,1685.0,1541
8114,3646,2431,2431.0,843
8121,1444,819,819.0,1142
8127,406,3603,406.0,620
8176,262,4172,262.0,1451
8230,3270,1100,3270.0,607
8237,3386,208,208.0,1507
8243,1685,2616,1685.0,758
8290,3954,3955,3955.0,276
8314,4007,3625,4007.0,1113
8324,3899,3900,3900.0,1041
2361,1773,1789,1773.0,322
2391,1348,3168,1348.0,346
119,831,605,831.0,83
144,201,2719,2719.0,1508
2413,344,231,231.0,614
2447,669,2677,669.0,1529
2476,2098,1248,2098.0,1056
2511,1838,1077,1838.0,67
2566,1074,2776,2776.0,366
7746,266,3880,266.0,337
7764,2844,2908,2908.0,922
7802,1022,1981,1981.0,53
7814,5325,1170,1170.0,1018
7860,1477,1607,1607.0,827
7902,814,93,93.0,436
7958,1844,1530,1844.0,941
7994,2908,27,27.0,309
8032,1708,4736,4736.0,1582
8089,4314,507,4314.0,976
8140,1170,3397,1170.0,546
8154,1650,3580,3580.0,1170
8248,4159,4702,4702.0,1232
8257,1878,2112,2112.0,885
8278,1415,998,1415.0,1405
8307,5455,5456,5456.0,389
8338,1426,1099,1099.0,458
8347,3576,4093,4093.0,753
8359,1533,2233,1533.0,1234
2363,205,589,589.0,322
120,508,1906,1906.0,364
2387,2445,2186,2186.0,346
2420,1552,1163,1163.0,614
2440,1346,2677,1346.0,281
2459,1595,1036,1595.0,1056
2502,1166,136,136.0,67
2547,1870,814,1870.0,545
2565,16,1310,1310.0,281
7749,954,4050,954.0,603
7769,3429,3430,3430.0,949
7786,3485,3790,3790.0,1312
7793,3126,3826,3126.0,1300
7798,4418,2546,2546.0,1460
7811,4315,4316,4315.0,615
7827,4287,4093,4093.0,1341
7856,4596,3054,3054.0,892
7875,486,4910,486.0,1379
7896,3237,4895,3237.0,1411
7943,851,3495,851.0,351
7964,1940,5127,1940.0,265
7983,545,820,545.0,618
8018,3061,1607,1607.0,1168
8046,4774,3467,3467.0,1258
8060,1607,2182,1607.0,600
8091,668,4896,668.0,1411
8213,3640,5164,5164.0,228
8268,1828,672,1828.0,1199
8274,3564,3898,3564.0,1041
8318,5164,5173,5164.0,227
8373,4964,4955,4955.0,1412
2367,2072,669,2072.0,1193
2389,1392,950,1392.0,1527
121,801,310,310.0,83
130,1817,1519,1519.0,1508
2425,423,968,968.0,614
2460,986,2624,986.0,281
2487,1870,466,466.0,1047
2516,1146,951,1146.0,67
2542,2820,893,2820.0,545
2582,1451,891,1451.0,261
7750,954,3270,3270.0,298
7780,4922,4923,4922.0,1386
7900,3796,4038,3796.0,1375
7915,4576,4577,4576.0,1201
7981,1549,5130,5130.0,265
7986,3883,4025,4025.0,1376
8094,1465,4193,1465.0,413
8111,76,262,262.0,237
8120,1444,1491,1491.0,1341
8203,3624,3625,3625.0,1054
8210,3190,1695,1695.0,1453
8217,4677,3684,3684.0,1377
8239,3386,2872,3386.0,885
8270,1828,3576,1828.0,1134
2371,2950,573,2950.0,1193
2401,1626,2269,2269.0,1527
2423,951,965,951.0,1529
148,1116,972,1116.0,123
122,2231,628,2231.0,364
134,2128,1750,2128.0,1508
2455,473,1049,1049.0,281
2474,2070,1946,1946.0,1062
2505,381,736,381.0,150
2545,2934,1105,1105.0,545
2571,1230,255,255.0,261
7752,164,7,7.0,359
7782,541,550,541.0,1310
7821,1148,2097,1148.0,1476
7826,3290,3682,3290.0,920
7835,4375,3075,3075.0,748
7869,4319,2551,2551.0,553
7874,486,2954,2954.0,923
7922,2808,1135,2808.0,1270
7929,2546,5162,2546.0,207
7937,284,1170,1170.0,328
7961,1844,1747,1747.0,842
7978,4744,4745,4744.0,1372
8042,4432,340,4432.0,840
8066,519,3081,3081.0,771
8107,3336,1997,1997.0,768
8158,617,5259,617.0,1209
8266,456,5214,456.0,957
8305,2616,1703,2616.0,926
8331,7,1815,7.0,138
8339,1426,1099,1099.0,6
8358,1533,2812,1533.0,517
2379,2998,2679,2998.0,1193
123,2010,2523,2010.0,83
2411,1240,929,1240.0,1527
2449,2238,744,744.0,1498
2480,1637,1340,1340.0,1062
2508,2449,1079,2449.0,725
2538,466,126,466.0,230
2564,2363,1453,2363.0,366
2579,2525,1719,2525.0,1056
7753,164,1170,1170.0,1524
7758,3630,3500,3630.0,216
7767,3833,3358,3358.0,1286
7788,3485,3354,3485.0,1438
7801,1022,2511,2511.0,1146
7883,4320,4611,4611.0,756
7956,3440,3270,3440.0,387
7974,3803,738,738.0,1381
8041,4432,2765,2765.0,3
8058,1607,3229,3229.0,932
8068,514,740,740.0,142
8078,2038,262,262.0,395
8079,1719,3081,1719.0,964
8119,3832,617,617.0,1257
8189,4420,4421,4421.0,1015
8209,4002,4369,4369.0,870
8273,5054,1695,5054.0,224
2583,298,2908,2908.0,346
2618,2287,516,2287.0,577
2633,2878,1547,2878.0,1556
125,429,1443,1443.0,364
124,2956,2777,2956.0,446
147,1776,2777,2777.0,1508
2677,74,1998,1998.0,525
2767,2156,1212,1212.0,699
2787,2433,1695,1695.0,1542
2827,2186,1663,1663.0,127
2894,429,1921,1921.0,1575
7755,164,2197,164.0,935
7822,1148,4000,1148.0,41
7829,2544,4039,2544.0,681
7891,3237,5388,3237.0,188
7924,1986,2962,1986.0,903
8011,2423,3603,3603.0,551
8043,3726,3727,3726.0,790
8113,2239,2340,2239.0,846
8149,340,2555,2555.0,433
8175,421,383,421.0,142
8199,3229,1316,3229.0,752
8202,138,1405,138.0,1034
8231,4441,3397,3397.0,948
8233,703,2765,703.0,1338
8264,3358,4565,3358.0,1534
8325,4148,1519,1519.0,1042
8334,478,2959,2959.0,605
2584,1146,197,1146.0,545
2643,636,324,324.0,477
2654,353,2317,2317.0,1006
2688,1764,378,1764.0,444
126,156,684,684.0,364
127,2565,522,522.0,364
129,950,3118,3118.0,446
145,11,2225,11.0,871
2710,878,1940,1940.0,571
2748,2653,334,334.0,156
2756,1346,1751,1346.0,1502
2792,2897,2082,2082.0,331
2850,2097,2101,2097.0,382
2860,324,966,324.0,469
2872,2128,1276,2128.0,1496
2886,623,2144,2144.0,1594
2917,530,2415,2415.0,991
7765,2336,642,2336.0,1187
7776,4768,3575,3575.0,1423
7810,1270,1724,1270.0,169
7830,2544,2401,2401.0,1170
7841,3575,2962,3575.0,761
7866,4818,3459,3459.0,1336
7881,3967,148,148.0,11
7923,1986,1437,,813
7999,1499,4033,4033.0,58
8023,3379,37,37.0,289
8052,1001,3436,3436.0,16
8087,2057,4300,2057.0,505
8153,2047,762,762.0,718
8191,2800,1415,1415.0,946
8195,153,2928,153.0,1314
8206,3321,2163,2163.0,584
8211,3190,1743,3190.0,193
8216,4691,4692,4692.0,779
8232,2829,3398,2829.0,986
8279,1415,522,1415.0,1233
8283,2765,976,976.0,1116
8298,1198,3402,3402.0,1278
8309,1455,208,208.0,658
8336,2728,4541,2728.0,1597
8356,3606,3105,3105.0,294
8365,2073,3077,2073.0,1223
8368,4151,1019,1019.0,768
8374,3329,3362,3329.0,1040
2585,2872,982,982.0,1062
131,1486,104,1486.0,446
2596,2745,156,2745.0,635
2650,243,245,243.0,477
2674,2635,2358,2635.0,525
2695,2782,2776,2776.0,444
2712,2826,1810,2826.0,571
2741,2687,162,2687.0,666
2750,2681,110,110.0,156
2772,36,2777,36.0,699
2843,18,1405,18.0,325
2889,1349,650,650.0,1594
2906,2162,2872,2162.0,991
7770,3429,4962,3429.0,4
7792,4548,2728,2728.0,203
7840,3575,2085,3575.0,1334
7892,3237,1503,3237.0,1289
7903,3796,4902,3796.0,876
7910,3394,3861,3394.0,855
7941,3917,3918,3918.0,272
7944,3387,4025,,882
7952,4528,2912,2912.0,1310
7968,3354,24,24.0,1312
8027,4165,3684,,1451
8055,1607,3229,1607.0,917
8073,4090,3514,3514.0,1488
8098,4852,4853,4852.0,1359
8118,955,3206,3206.0,177
8164,5030,1812,1812.0,233
8169,2655,3098,2655.0,803
8182,2034,5497,2034.0,882
8271,1828,3576,1828.0,618
8281,1869,5413,1869.0,1030
8295,672,819,819.0,1447
8315,1309,2707,2707.0,987
8345,2707,2600,2707.0,838
2586,102,3158,3158.0,635
2598,2336,2754,2336.0,107
133,3033,1615,1615.0,364
132,20,1954,1954.0,446
2621,1884,1041,1884.0,577
2639,2217,522,2217.0,477
2698,1515,2056,2056.0,689
2715,1369,1077,1369.0,571
2736,43,2429,2429.0,666
2802,2293,18,18.0,331
2817,2824,1695,2824.0,730
2839,1348,1116,1348.0,325
2854,1347,3208,1347.0,382
2877,2842,2767,2842.0,1496
2904,1551,2709,1551.0,1575
7771,4726,2340,2340.0,1248
7832,5519,3796,3796.0,244
7846,3575,2555,2555.0,618
7916,1314,2735,2735.0,1186
7927,1208,4385,4385.0,81
7953,3440,208,208.0,523
7965,3803,3804,3803.0,1333
7970,3608,5216,3608.0,321
7972,4651,3463,3463.0,781
7992,2152,1404,2152.0,842
8006,5290,2326,2326.0,298
8014,3902,2302,3902.0,1383
8035,5183,5053,5053.0,224
8072,1367,2145,1367.0,1596
8129,874,148,874.0,898
8145,872,2431,872.0,809
8225,4035,1813,1813.0,49
8249,1053,2233,1053.0,1309
8351,4931,4932,4931.0,1393
8362,3402,2812,2812.0,825
2587,1547,1234,1547.0,635
135,1946,2365,2365.0,1508
2623,520,1954,520.0,577
2651,2198,2771,2198.0,477
2699,156,1342,156.0,689
2722,357,748,357.0,426
2766,2635,1889,1889.0,699
2788,263,2094,263.0,1542
2805,1006,241,1006.0,331
2825,1246,2779,1246.0,127
2898,2646,342,342.0,1575
7772,3874,2423,3874.0,620
7807,1270,2373,2373.0,943
7818,1148,208,208.0,682
7852,3216,1309,3216.0,182
7862,3368,2324,2324.0,906
7864,1162,1405,1162.0,1084
7882,5195,5196,5196.0,1042
7912,1503,3168,1503.0,1454
7977,3240,3241,3240.0,295
7982,545,3262,545.0,612
7989,3291,3358,3291.0,49
7993,2152,2212,2152.0,1495
8031,1274,1170,1170.0,964
8038,891,1607,891.0,74
8096,740,717,740.0,758
8137,532,3839,532.0,1114
8146,872,2431,872.0,1196
8165,5030,2672,2672.0,250
8168,2655,3692,2655.0,801
8200,4135,3684,4135.0,1032
8227,4443,3441,3441.0,600
8306,2112,1982,2112.0,1046
8321,3684,7,7.0,938
8341,3850,4116,3850.0,400
2588,1594,818,1594.0,635
136,2297,650,2297.0,446
2614,1353,1779,1779.0,1561
2685,2199,2455,2455.0,525
2702,385,180,180.0,689
2727,1751,2786,1751.0,426
2755,2996,905,905.0,156
2776,1347,1493,1347.0,1542
2790,2601,128,2601.0,1543
2835,533,2902,2902.0,325
2853,776,901,776.0,382
2866,788,2503,2503.0,469
2892,1549,2178,1549.0,1594
7774,3810,2800,2800.0,729
7844,3575,1813,1813.0,876
7863,3368,2552,2552.0,103
7951,2250,2401,2250.0,932
7957,3440,874,3440.0,776
7973,3459,1051,1051.0,1242
8022,3678,4864,3678.0,1407
8093,2979,292,292.0,410
8102,634,3982,634.0,891
8130,406,3358,406.0,323
8170,5423,3908,3908.0,683
8194,153,4083,153.0,45
8215,4312,2401,2401.0,780
8242,1685,1533,1533.0,923
8282,5268,1422,1422.0,112
8342,4904,3585,3585.0,74
8350,4737,4541,4541.0,1582
8371,3585,3586,3585.0,1143
2589,1587,178,178.0,635
137,2926,1659,2926.0,446
2597,475,660,660.0,107
2625,1156,1222,1156.0,577
2680,3067,792,792.0,444
2701,1928,2489,2489.0,689
2771,5,1405,5.0,699
2789,1685,1705,1685.0,331
2810,3127,2062,2062.0,1543
2842,714,255,255.0,325
2882,521,446,446.0,1594
7785,832,3485,3485.0,761
7804,1022,5360,1022.0,254
7815,1148,3654,1148.0,1069
7853,479,2738,2738.0,1581
7872,1799,5172,1799.0,593
7878,2760,3528,2760.0,891
7890,3237,2152,2152.0,1450
7938,106,1720,106.0,1611
7950,2250,222,2250.0,637
8000,1499,3105,1499.0,1587
8026,3605,1982,1982.0,980
8053,3885,4300,3885.0,946
8081,1981,2709,,58
8109,5053,5054,5054.0,68
8161,4612,3082,3082.0,1076
8197,2056,1693,2056.0,618
8262,4148,3358,3358.0,769
8285,5429,5430,5430.0,581
8300,1491,1288,1491.0,740
8311,1455,885,1455.0,475
8366,5199,3733,3733.0,642
2590,205,1621,1621.0,635
138,2950,1276,2950.0,871
2606,116,3022,116.0,1561
2637,1978,785,785.0,1556
2684,774,732,732.0,444
2705,530,878,878.0,689
2724,2588,657,657.0,426
2739,1719,2719,2719.0,666
2747,2192,1234,1234.0,156
2791,1787,1876,1876.0,331
2826,1623,1175,1175.0,127
2871,2968,99,99.0,1496
2900,2162,752,,1575
7800,3788,3790,3790.0,1333
7820,1148,874,1148.0,862
7899,3796,2239,3796.0,1333
7942,329,3822,329.0,908
7948,3702,3703,3702.0,1239
7960,1844,1685,1685.0,282
7969,3354,637,3354.0,245
8034,357,4076,357.0,1126
8050,1749,2707,2707.0,771
8167,2655,3397,3397.0,953
8177,262,3186,3186.0,982
8240,3352,4936,3352.0,1444
8244,1685,2616,,1022
8259,2552,1812,1812.0,600
8319,1437,1747,1437.0,1297
8327,3992,2140,3992.0,1370
8343,4543,4544,4544.0,1597
8349,1695,901,901.0,1095
8355,1937,3986,1937.0,857
8364,4194,1329,1329.0,413
8369,819,1527,819.0,1144
2591,2998,2084,2084.0,635
139,1773,2062,1773.0,446
2630,2545,2421,2421.0,577
2706,3142,2094,3142.0,689
2773,2245,2637,2245.0,699
2811,2359,786,2359.0,1543
2830,810,3126,810.0,127
2841,2491,1673,1673.0,325
2849,704,2529,704.0,382
2857,556,674,556.0,469
2870,209,18,18.0,1496
2916,2297,1962,2297.0,991
7803,1022,4249,4249.0,63
7838,3575,3797,3575.0,1333
7917,2351,456,2351.0,963
7936,284,2265,284.0,203
7976,3148,3910,3148.0,1134
8005,1249,3224,3224.0,81
8051,5137,4114,5137.0,1262
8059,1607,3610,1607.0,750
8131,406,1199,406.0,461
8172,4680,3684,3684.0,1588
8208,4002,4003,4003.0,41
8212,4202,2972,2972.0,424
8236,2335,2182,2182.0,385
8247,1781,7,7.0,475
8276,3441,1812,1812.0,1120
8317,2673,2672,2673.0,470
8352,1703,522,522.0,1278
2592,2824,2441,2824.0,635
2628,1286,342,1286.0,577
141,702,1234,702.0,446
140,117,748,117.0,871
2737,591,1968,,666
2751,570,1978,570.0,156
2769,1699,1673,1673.0,699
2781,2022,1350,2022.0,1542
2829,1483,1461,1461.0,127
2837,1761,3229,3229.0,325
2887,670,2285,670.0,1594
7812,3299,2326,2326.0,549
7855,4326,2186,2186.0,1080
7954,3440,874,3440.0,752
7971,3459,3849,3459.0,630
7990,12,740,740.0,1541
8025,3605,2581,3605.0,387
8063,1607,421,421.0,506
8103,5445,5446,5445.0,389
8171,4815,4742,4815.0,1336
8222,4003,4124,4003.0,942
8238,3386,1937,3386.0,333
8286,148,3986,148.0,370
8296,1697,278,1697.0,1385
2593,3007,881,881.0,635
142,476,1367,476.0,123
2617,1348,556,556.0,1561
2622,3158,1932,3158.0,577
2666,802,970,970.0,1006
2708,502,740,502.0,689
2732,2926,792,792.0,426
2799,1731,3007,3007.0,1543
2815,746,933,746.0,730
2832,663,1961,1961.0,325
2897,55,678,678.0,1575
2914,760,130,130.0,991
7847,3575,1500,3575.0,1439
7876,486,1491,486.0,995
7897,4618,2340,4618.0,763
7914,1230,1982,1982.0,1469
8001,1499,421,,88
8010,2423,4571,2423.0,46
8054,1607,265,265.0,386
8070,1094,315,1094.0,549
8084,999,3518,999.0,1017
8125,406,872,872.0,1107
8155,607,3580,3580.0,572
8201,138,901,901.0,778
8246,1007,179,1007.0,1451
8330,7,2377,7.0,987
8337,496,1966,496.0,158
2594,831,1367,831.0,635
2610,1363,2829,2829.0,1561
2663,20,2875,2875.0,1006
2681,2757,1745,1745.0,525
2726,1282,255,255.0,426
2752,2166,2144,2144.0,156
2778,361,1505,1505.0,699
2824,268,905,905.0,127
2865,1988,1888,1888.0,469
2890,2524,1580,1580.0,1594
7848,742,2655,742.0,1216
7887,3375,3196,3196.0,224
7918,1567,1685,1685.0,654
7940,1786,1461,1461.0,1349
7975,4248,3714,3714.0,615
8004,1249,999,1249.0,103
8008,2453,406,406.0,767
8016,3471,634,634.0,781
8030,1274,1455,1274.0,1450
8056,1607,607,607.0,994
8092,4196,4197,4197.0,420
8100,3432,262,3432.0,424
8116,3133,4278,3133.0,1469
8124,874,1199,874.0,1121
8150,984,5366,984.0,677
8185,3388,5503,3388.0,885
8196,1745,208,,882
8218,5495,5496,5496.0,1253
8229,3270,1440,3270.0,925
8277,3441,3105,3441.0,719
8288,148,208,148.0,1000
2595,530,1076,1076.0,635
2662,3132,2365,3132.0,1006
2704,1523,2186,1523.0,689
2730,2468,2322,2322.0,426
2777,1211,1517,1211.0,1542
2796,1260,1954,1954.0,1543
2814,43,3033,3033.0,730
256,2154,1924,1924.0,319
182,2120,1657,1657.0,443
202,170,2409,170.0,544
217,530,1174,1174.0,573
241,373,1059,373.0,1061
234,1049,2872,2872.0,1060
181,2514,1127,1127.0,1212
2846,266,1775,1775.0,382
2867,831,243,831.0,469
2879,342,1745,1745.0,1496
2903,986,304,304.0,1575
2911,3084,994,3084.0,991
7849,3216,2902,3216.0,321
7967,4903,4904,4903.0,1375
7987,3883,1144,3883.0,671
8071,2048,3764,2048.0,1455
8077,4328,4445,4328.0,1194
8104,2912,4543,4543.0,1582
8115,3646,940,3646.0,1151
8151,4498,5546,4498.0,269
8207,2652,2114,2114.0,794
8220,4003,573,4003.0,11
8235,573,7,7.0,1271
8254,5259,3908,3908.0,1577
8322,3118,717,3118.0,1216
8372,3081,1593,3081.0,311
8376,3904,1997,3904.0,1123
2599,3140,1575,3140.0,107
2609,2919,3213,3213.0,1561
2671,630,2494,2494.0,525
2729,1816,180,1816.0,666
2785,3220,146,146.0,1542
2797,2523,2551,2523.0,331
2822,217,1174,217.0,730
2864,64,2408,2408.0,469
2875,2424,2074,2074.0,1496
2901,1039,2868,1039.0,1575
232,476,2395,476.0,104
224,3156,277,3156.0,104
183,970,1653,970.0,443
244,2664,1501,1501.0,454
185,268,670,268.0,443
184,2216,2499,2216.0,443
200,2253,2717,2253.0,544
220,3021,1878,1878.0,573
257,1946,2130,1946.0,623
262,184,2719,2719.0,660
205,2097,800,800.0,866
2600,2347,17,2347.0,107
2616,2180,2933,2180.0,1561
186,476,1906,476.0,443
238,3029,85,3029.0,1061
2634,2441,1799,1799.0,1556
2709,2297,1212,2297.0,689
2833,658,1491,658.0,325
2884,2340,3145,3145.0,1594
2601,2594,894,2594.0,107
2607,2563,427,427.0,1561
2626,1057,2221,1057.0,1556
187,1661,237,237.0,108
206,607,790,790.0,828
239,956,907,907.0,1060
2655,177,1332,1332.0,1006
2665,2321,752,2321.0,711
2686,2952,772,772.0,444
2725,2293,117,117.0,426
2749,2022,2062,2022.0,156
2757,1348,680,1348.0,1502
2779,1393,470,470.0,699
2794,1075,2804,1075.0,331
2821,2563,1212,1212.0,730
2885,1127,1643,1127.0,1594
2602,150,427,150.0,107
2613,1006,684,684.0,1561
2644,174,2933,2933.0,1556
2691,2143,20,2143.0,444
188,2293,3065,3065.0,108
263,2757,3035,2757.0,319
212,797,2391,2391.0,828
237,1264,940,940.0,1061
2770,20,1804,20.0,1502
2828,962,826,962.0,127
2836,1746,36,36.0,325
2880,43,1761,43.0,1496
2895,2243,1998,1998.0,1575
2603,1816,954,1816.0,107
2640,804,3054,3054.0,1556
2664,589,718,589.0,1006
2697,403,1423,1423.0,444
227,1134,2443,2443.0,104
253,917,1866,1866.0,454
189,2804,2958,2958.0,866
207,2884,1144,2884.0,866
2763,528,3041,3041.0,1502
2784,217,1467,217.0,1542
2873,2946,532,2946.0,1496
2912,2327,1801,2327.0,991
2604,1799,138,1799.0,107
2627,138,833,138.0,577
2645,988,2788,2788.0,477
2657,2641,790,2641.0,1006
2689,934,2699,2699.0,444
2733,2044,532,2044.0,666
2765,2425,2832,2425.0,1502
233,2637,820,2637.0,104
190,2998,654,2998.0,108
191,1337,1367,1367.0,108
252,3122,2796,2796.0,454
261,2227,2692,2227.0,623
213,2156,3130,2156.0,828
208,2563,2433,2563.0,828
2786,1274,1294,,1542
2800,1469,110,110.0,1543
2816,648,1906,648.0,730
2855,1627,1350,1350.0,382
2883,2441,1779,2441.0,1496
2915,209,2661,209.0,991
2605,253,149,149.0,107
2619,2322,881,2322.0,577
2648,2689,241,2689.0,477
192,308,2118,2118.0,108
260,768,2034,2034.0,319
211,1131,1906,1131.0,573
2653,2143,310,310.0,1006
2718,2823,1392,2823.0,571
2760,11,2209,2209.0,1502
2793,304,2721,2721.0,331
2823,1787,776,776.0,127
2845,2257,1880,1880.0,382
2902,1532,532,532.0,1575
2907,1282,334,1282.0,991
2608,1176,2719,2719.0,1561
2635,3033,110,110.0,1556
2658,623,585,623.0,1006
210,1337,2373,1337.0,828
193,1741,1816,1816.0,866
242,2227,2495,2495.0,1060
2690,1924,934,1924.0,115
2742,3142,1954,1954.0,666
2775,1631,2910,2910.0,699
2809,1286,1140,1286.0,1543
2861,2820,1629,1629.0,469
2611,2808,1957,1957.0,1561
2669,1387,1688,1387.0,711
2673,714,1946,1946.0,525
229,654,497,654.0,104
194,3005,1111,3005.0,108
247,2447,998,2447.0,623
2714,1547,1617,1547.0,571
2734,427,2858,427.0,666
2762,2455,1465,1465.0,699
2780,542,1116,1116.0,1542
2801,2192,568,2192.0,331
2863,1123,2385,1123.0,469
2876,546,378,546.0,1496
2893,255,1689,255.0,1594
2913,2435,1986,2435.0,991
2612,1464,2488,2488.0,1561
2638,1816,2978,2978.0,477
195,1077,1212,1212.0,108
245,1351,172,1351.0,1060
2656,2156,986,2156.0,1006
2687,2926,2082,2082.0,444
2711,1240,3098,1240.0,571
2759,43,184,43.0,1502
2798,180,1998,180.0,331
2862,2323,1342,2323.0,469
2874,1282,162,162.0,1496
2888,1780,2339,2339.0,1594
2615,3027,323,3027.0,1561
2652,2261,2010,2261.0,477
2683,427,2073,427.0,525
226,2823,1581,1581.0,573
259,1893,3186,3186.0,623
196,2840,607,607.0,866
2703,2639,1163,1163.0,689
2731,1880,162,1880.0,426
2761,2751,1981,2751.0,1502
2795,2850,3132,3132.0,1543
2868,889,2977,889.0,469
2896,180,1685,1685.0,1575
2620,1619,2084,1619.0,577
2631,1822,2342,1822.0,1556
2672,1054,156,156.0,525
2694,166,1465,1465.0,444
265,2683,3196,3196.0,645
216,290,1389,1389.0,828
197,2882,2515,2515.0,866
235,2466,1563,1563.0,1061
2707,530,2583,2583.0,571
2743,2910,1962,2910.0,666
2753,521,2619,521.0,156
2768,590,678,678.0,1502
2804,2295,2112,2112.0,1543
2819,2475,1946,2475.0,730
2856,1068,1889,1889.0,469
2908,552,46,552.0,991
2624,1521,2996,1521.0,577
2642,2338,379,379.0,477
2720,1206,1953,1206.0,571
198,370,2241,2241.0,108
254,1849,2562,2562.0,623
236,3051,1186,1186.0,1060
2723,2144,2776,2776.0,426
2738,1387,2558,1387.0,666
2746,2043,2523,2523.0,156
2774,197,466,466.0,699
2808,2120,2043,2043.0,1543
2840,2425,466,466.0,325
2848,2028,3116,2028.0,382
2858,2241,1597,2241.0,469
2629,1025,2950,1025.0,1556
2667,2154,674,674.0,711
199,738,734,734.0,108
230,515,49,515.0,1060
2682,702,3005,702.0,115
2728,2627,1098,2627.0,426
2782,2757,512,512.0,699
2812,1115,3041,3041.0,730
2831,670,1671,670.0,127
2851,2952,301,2952.0,382
2632,2617,808,2617.0,1556
2649,2481,498,2481.0,477
2668,2935,3190,3190.0,711
250,1719,2118,2118.0,454
201,2805,2363,2363.0,544
223,3065,353,353.0,573
2679,1295,2699,1295.0,525
2696,1116,2551,1116.0,444
2717,2044,607,607.0,571
2754,2021,386,2021.0,156
2758,881,2285,2285.0,1502
2807,2160,1037,2160.0,1543
2891,2441,289,2441.0,1594
2909,1619,1381,1381.0,991
2636,2938,112,112.0,1556
2661,1304,2738,1304.0,1006
2676,552,1942,1942.0,525
266,648,170,648.0,319
225,1595,1242,1595.0,573
203,2575,2042,2042.0,544
2700,2792,2930,2930.0,689
2716,1346,1242,1346.0,571
2735,205,32,205.0,666
2744,1657,1940,1657.0,156
2806,2281,1186,1186.0,331
2847,1557,1889,1889.0,382
2869,986,2872,2872.0,1496
2878,2956,2950,2956.0,1496
2905,1346,2044,1346.0,1575
2641,1594,1944,1594.0,477
2678,468,532,532.0,525
204,2733,668,668.0,544
264,1525,1363,1363.0,645
2719,1820,1813,1820.0,571
2721,1755,2556,2556.0,426
2740,1657,833,1657.0,666
2745,1577,3190,3190.0,156
2783,1880,1222,1222.0,1542
2818,2786,532,2786.0,730
2881,792,2251,792.0,1594
2910,2216,768,2216.0,991
2646,367,1541,367.0,477
209,2780,255,2780.0,828
2660,1200,106,1200.0,1006
2670,342,2217,2217.0,711
2675,766,605,605.0,525
2693,3084,1419,1419.0,444
2713,1973,2391,2391.0,571
2803,528,474,528.0,1543
2820,1640,938,938.0,127
2834,205,1631,1631.0,325
2859,2217,1574,2217.0,469
2899,1395,1633,1395.0,1575
2647,1631,1621,1621.0,477
2659,357,1629,357.0,1006
214,670,1547,670.0,828
243,714,2852,714.0,1061
2692,1860,494,494.0,444
2764,2415,1657,1657.0,1502
2813,2647,1998,1998.0,730
2838,1723,512,1723.0,325
2844,2856,3214,3214.0,382
2852,1908,764,1908.0,382
2918,2445,2188,2445.0,528
215,1838,2123,1838.0,573
2975,1039,268,268.0,394
3003,268,1721,268.0,414
3020,2514,1997,1997.0,369
3063,2056,2948,2056.0,377
3088,1772,385,1772.0,511
3100,2098,2585,2098.0,604
3149,1195,768,1195.0,1446
3163,2705,136,2705.0,232
3185,488,2110,488.0,611
3192,877,180,877.0,405
3230,228,1337,228.0,700
3261,2156,1906,1906.0,1465
2919,1878,2719,2719.0,528
2951,2910,516,516.0,1473
251,2257,2475,2475.0,319
218,878,2357,878.0,573
3019,1741,929,1741.0,966
3038,542,1701,,1567
3068,2910,1276,1276.0,377
3073,2445,2273,2273.0,629
3090,67,136,136.0,511
3124,905,820,905.0,120
3133,1240,2186,1240.0,172
3151,2415,639,639.0,1446
3193,268,1565,268.0,405
3213,2257,455,455.0,1464
3233,3109,1948,1948.0,700
3263,277,2056,,1465
2920,166,2524,2524.0,528
